epoch,loss,acc
0,1.3434607970440173,50.97800064086914
1,0.8795589917456098,68.74600219726562
2,0.6920179098920749,75.76200103759766
3,0.5874295402365877,79.49600219726562
4,0.5120047001582583,82.44599914550781
5,0.4621673954645996,83.99600219726562
6,0.4242547947122618,85.2239990234375
7,0.3871089557323919,86.58599853515625
8,0.3583183659388281,87.6500015258789
9,0.33192386903116466,88.46199798583984
10,0.30757754907736085,89.20600128173828
11,0.2930264269070857,89.82599639892578
12,0.2762084216108103,90.48600006103516
13,0.2545148061059625,91.13400268554688
14,0.24276513806389421,91.47200012207031
15,0.23154705604705053,91.98999786376953
16,0.22072640825491732,92.24199676513672
17,0.20883853825004509,92.75599670410156
18,0.19503294623187742,93.18000030517578
19,0.18877180358942816,93.41799926757812
20,0.17651145083977438,93.8219985961914
21,0.17509280802572474,93.83399963378906
22,0.16096382759644856,94.37000274658203
23,0.1560162896352351,94.50800323486328
24,0.15344706293948165,94.66000366210938
25,0.1448306031620411,94.83799743652344
26,0.13600477440963926,95.24600219726562
27,0.13127388061998446,95.39800262451172
28,0.1269700654003474,95.44200134277344
29,0.12253283749303549,95.69400024414062
30,0.11617250939654877,95.87999725341797
31,0.11243154098996726,96.01000213623047
32,0.10787320394745416,96.18399810791016
33,0.10551597187986307,96.2239990234375
34,0.10399988033544377,96.38400268554688
35,0.0975613922566709,96.56800079345703
36,0.09363927626910874,96.67400360107422
37,0.09061661264513765,96.72799682617188
38,0.08665058709433317,96.947998046875
39,0.08511768430328506,96.97599792480469
40,0.08699171025487011,96.88600158691406
41,0.082159537045509,97.19599914550781
42,0.07420185652783003,97.4280014038086
43,0.07279554436273893,97.46800231933594
44,0.07361584921341266,97.41600036621094
45,0.07084159558767553,97.41799926757812
46,0.06952436515570753,97.63600158691406
47,0.06907889967941491,97.55799865722656
48,0.06317727503550175,97.73600006103516
49,0.06769949544097303,97.58799743652344
50,0.056121105790290685,98.06600189208984
51,0.05572735505593021,98.04399871826172
52,0.06156576212848087,97.86199951171875
53,0.05625001760556951,98.06400299072266
54,0.05563427918516766,98.01799774169922
55,0.056679533449146904,97.94999694824219
56,0.057509197732028755,98.02799987792969
57,0.052908882822679436,98.1259994506836
58,0.04989250325609732,98.23799896240234
59,0.044021614905818345,98.42400360107422
60,0.04831252550429967,98.2979965209961
61,0.022005383398674448,99.33999633789062
62,0.011917732730734132,99.70600128173828
63,0.009794792593897456,99.77799987792969
64,0.008002009455655294,99.83200073242188
65,0.0073986418202550384,99.85199737548828
66,0.00640488149570849,99.89800262451172
67,0.005792157778985646,99.9020004272461
68,0.005669090469740569,99.88600158691406
69,0.004859847384933716,99.9280014038086
70,0.004885101542615181,99.90399932861328
71,0.004479297249794692,99.93399810791016
72,0.004115551303345067,99.94400024414062
73,0.003826059362255013,99.94999694824219
74,0.003734701264398339,99.94599914550781
75,0.0035741608123928594,99.95800018310547
76,0.0037287694435981116,99.95800018310547
77,0.003298284893315357,99.94400024414062
78,0.0031593557663203535,99.97599792480469
79,0.0032173767021191463,99.96800231933594
80,0.003273683236664771,99.9520034790039
81,0.0030184384974915428,99.97000122070312
82,0.0029712365552038073,99.97200012207031
83,0.0027905130866662507,99.97200012207031
84,0.002637430750842318,99.9739990234375
85,0.002800947516490265,99.97599792480469
86,0.002862447868812891,99.97000122070312
87,0.0029352686623685407,99.96199798583984
88,0.0029656350131943357,99.96600341796875
89,0.002775315470282522,99.9739990234375
90,0.0029944038654849065,99.96600341796875
91,0.0025924289830700706,99.98600006103516
92,0.0026777339253641302,99.97799682617188
93,0.0026823523598175276,99.97000122070312
94,0.0028091014856817986,99.96199798583984
95,0.002613112928367832,99.97599792480469
96,0.002531136591833018,99.98799896240234
97,0.0027547846890657265,99.97599792480469
98,0.0027974208495627297,99.9739990234375
99,0.0026902877541063615,99.97799682617188
100,0.0026391414826309493,99.97599792480469
101,0.002654372195950221,99.97000122070312
102,0.002748175910191701,99.96600341796875
103,0.0024303354638809684,99.9800033569336
104,0.002492890937987458,99.98200225830078
105,0.0026979912361969737,99.96600341796875
106,0.0026179859808454398,99.97200012207031
107,0.0027182941737226296,99.96600341796875
108,0.00243899649712662,99.98600006103516
109,0.0025110703142261002,99.9739990234375
110,0.0026027384782632778,99.97799682617188
111,0.0026075372918937093,99.97599792480469
112,0.0025486074909960845,99.97799682617188
113,0.0026254114070984646,99.97599792480469
114,0.002574134943843045,99.97000122070312
115,0.002372734545110165,99.9800033569336
116,0.0024981916787714968,99.9739990234375
117,0.002483316235761742,99.97599792480469
118,0.0025311873787615085,99.9739990234375
119,0.002502374235055912,99.98200225830078
120,0.002645210700083996,99.97599792480469
121,0.002681288222619749,99.9739990234375
122,0.0025068173305797833,99.98400115966797
123,0.0025355377527938733,99.97599792480469
124,0.0024750751325303254,99.97599792480469
125,0.0026460404753002585,99.96600341796875
126,0.002583083137065944,99.98200225830078
127,0.0027178537144172043,99.96800231933594
128,0.002570963421207674,99.97200012207031
129,0.0023891016865646955,99.98799896240234
130,0.002581643035172073,99.97200012207031
131,0.0026112899804711723,99.96800231933594
132,0.0025306762063034985,99.9800033569336
133,0.0027300268188705477,99.96800231933594
