epoch,loss,acc
127,0.8032564215095299,56.39400100708008
128,0.7807306427784892,52.34600067138672
129,0.7979559699249694,53.310001373291016
130,0.825503157494623,53.18600082397461
131,0.795525575366319,53.279998779296875
132,0.8094272701322194,54.09000015258789
133,0.8166704715594001,54.124000549316406
134,0.8123053882147193,58.262001037597656
135,0.8103095805725021,54.327999114990234
136,0.8102673869532393,56.03200149536133
137,0.8102319623960559,55.06399917602539
138,0.8023778561436002,53.152000427246094
139,0.8349565400568115,52.45000076293945
140,0.8185029775571183,55.167999267578125
141,0.7992152173710448,57.1619987487793
142,0.8017532185501303,55.19200134277344
143,0.8064710373235175,56.90399932861328
144,0.8102116346397363,53.2859992980957
145,0.7915892071374084,53.0
146,0.8154839595393909,56.16600036621094
147,0.8237599700432071,56.194000244140625
148,0.8117401406378545,52.029998779296875
149,0.8101547575886826,52.74800109863281
150,0.8365773294606934,52.060001373291016
151,0.8107552152136555,54.599998474121094
152,0.8193106514394588,57.071998596191406
153,0.7875936332223056,52.513999938964844
154,0.7867148783905884,52.65999984741211
155,0.8084341458633275,57.16600036621094
156,0.8094140953000855,53.349998474121094
157,0.8196434596805926,55.09000015258789
158,0.8108423565421492,53.5620002746582
159,0.7983460917001794,57.59000015258789
160,0.8009307634495103,56.347999572753906
161,0.8141683876857428,52.604000091552734
162,0.8231277797285401,56.3380012512207
163,0.8222985980779771,53.720001220703125
164,0.823467232029685,53.08000183105469
165,0.815071357590387,55.41400146484375
166,0.816886701509166,55.82600021362305
167,0.8397014091920365,53.13399887084961
168,0.7966837197056283,50.59199905395508
169,0.795588264751541,52.375999450683594
170,0.7970592784302314,54.4640007019043
171,0.8239513779120982,52.29399871826172
172,0.7926828308635966,56.332000732421875
173,0.829118077826622,54.38199996948242
174,0.7967109385534854,54.11199951171875
175,0.7833361078692062,56.36000061035156
176,0.8115725588158268,53.74800109863281
177,0.8287310354802233,50.790000915527344
178,0.797047761380863,54.58599853515625
179,0.8098493998922656,53.95399856567383
180,0.8198455864339685,50.51599884033203
181,0.8128546765145591,52.7760009765625
182,0.7930282009836963,52.88600158691406
183,0.8050696928997326,53.28200149536133
184,0.8093420255243244,52.01599884033203
185,0.8181886571504728,53.95600128173828
186,0.8138337875037547,50.50400161743164
187,0.8254324891949858,56.21799850463867
188,0.8215552077764441,55.582000732421875
189,0.8035170327671959,57.6879997253418
190,0.8129462788496024,55.93199920654297
191,0.8169461365913033,49.8120002746582
192,0.8027181500078314,58.380001068115234
193,0.8444707836679486,52.22800064086914
194,0.8018172429707806,54.42399978637695
195,0.7946860797303107,53.54600143432617
196,0.8045414285091184,52.715999603271484
197,0.8459099968776221,52.32600021362305
198,0.784726131021443,53.09199905395508
199,0.80278339216014,54.56399917602539
200,0.8066645679933488,55.5260009765625
201,0.7985446183606411,54.051998138427734
202,0.8257245022203307,52.69599914550781
203,0.8331089635258135,53.018001556396484
204,0.809016169470442,55.236000061035156
205,0.8023042560309706,52.077999114990234
206,0.7991979614452785,54.422000885009766
207,0.8220454991111518,55.04800033569336
208,0.7950941782130305,57.3120002746582
209,0.7905656718708518,54.97200012207031
210,0.8178988634549138,53.64799880981445
211,0.8056901683483053,53.650001525878906
212,0.7795403003025695,53.89799880981445
213,0.806174454796116,51.74399948120117
214,0.8170180986528202,55.152000427246094
215,0.8048957556562351,55.551998138427734
216,0.8053145786304303,52.88600158691406
217,0.8000633901990283,56.816001892089844
218,0.7997762512634782,53.68600082397461
219,0.8226088880539855,54.17599868774414
220,0.8179927161701804,54.900001525878906
221,0.8451946727607561,54.577999114990234
222,0.7956733108233766,54.599998474121094
223,0.8158459850132008,53.167999267578125
224,0.780683812730567,56.20800018310547
225,0.7847392482735465,53.50199890136719
226,0.8215967207251454,54.96799850463867
227,0.8094412360121223,55.74800109863281
228,0.7855825536715253,53.40999984741211
229,0.8061457969572233,53.268001556396484
230,0.8086073647165085,54.459999084472656
231,0.8250020585401588,55.25400161743164
232,0.8041383957828555,55.141998291015625
233,0.7547498485621285,52.38199996948242
234,0.7731815027096844,54.59600067138672
235,0.806110621260865,56.45800018310547
236,0.8002129924933776,54.959999084472656
237,0.799793416419831,54.99399948120117
238,0.8117790018086848,54.29999923706055
239,0.7810816108951788,58.566001892089844
240,0.8129477387537127,53.917999267578125
241,0.7817615511281716,55.46200180053711
242,0.7958257125161797,54.858001708984375
243,0.8085271549575469,54.869998931884766
244,0.7952613447890486,54.72200012207031
245,0.8123642262785941,53.75600051879883
246,0.8251729979063086,52.63999938964844
247,0.8357794780350859,53.347999572753906
248,0.8055661180916497,51.854000091552734
249,0.8239182428745053,50.874000549316406
250,0.7816673606786582,53.922000885009766
251,0.8012964952251186,55.06999969482422
252,0.7906407738280723,49.762001037597656
253,0.8120123425408092,53.9379997253418
254,0.8148583148884804,55.14799880981445
255,0.8287742348182994,56.512001037597656
256,0.8237213225430234,53.30799865722656
257,0.7926646462448722,56.32600021362305
258,0.7926517615756948,54.854000091552734
259,0.8205193253353124,51.31399917602539
260,0.8083665182390024,54.86399841308594
261,0.8166686266641635,53.53200149536133
262,0.8002798096336368,57.05400085449219
263,0.7768857066359971,52.33599853515625
264,0.8180257974911833,56.63999938964844
265,0.809668216520868,50.066001892089844
266,0.7660877654505203,54.10200119018555
267,0.7822340196736938,55.2400016784668
268,0.8283048553292252,55.141998291015625
269,0.8449914915834927,53.54999923706055
270,0.8037179014204866,52.27000045776367
271,0.8242073891222325,56.70399856567383
272,0.8091886572901855,53.20000076293945
273,0.7878629720919882,54.59000015258789
274,0.8164327607282897,55.16400146484375
275,0.7947687426262804,55.74399948120117
276,0.7949199573901455,55.66999816894531
277,0.7848679048802389,51.93000030517578
278,0.8034146727941682,53.257999420166016
279,0.8162592922663673,52.82400131225586
280,0.7908607348132773,54.69599914550781
281,0.8002479412900213,51.715999603271484
282,0.8193851134470661,51.178001403808594
283,0.8168072628090753,55.52199935913086
284,0.802079367020246,54.17599868774414
285,0.8053442451655103,58.316001892089844
286,0.7895612894555034,56.604000091552734
287,0.8228544293690825,51.86800003051758
288,0.795515365879554,54.21200180053711
289,0.7931799039130321,53.433998107910156
290,0.80509067707888,53.145999908447266
291,0.8071906854543844,53.83599853515625
292,0.8053601154928927,53.89400100708008
293,0.8124729742003066,53.35599899291992
294,0.8221766776917383,56.11600112915039
295,0.7957426787775648,53.52000045776367
296,0.8110464249482697,52.88399887084961
297,0.8350030008484336,53.625999450683594
298,0.8023528869042311,51.77000045776367
299,0.8130507416013256,51.79199981689453
